"","pf.33","pf.34","pf.69","pf.83","pf.98","pf.177","pf.243","pf.260","pf.263","pf.264","pf.277","pf.280","pf.338","pf.340","pf.341","pf.353","pf.354","pf.356","pf.357","pf.370","pf.371","pf.373"
"PF3D7_1354900",0,4.58496250072116,0,0,0,3,0,0,4.08746284125034,0,0,0,3.4594316186373,6.20945336562895,8.7176764230664,5.93073733756289,0,0,4.64385618977472,0,0,0
"PF3D7_1355100",0,8.32192809488736,0,0,0,0,9.4594316186373,6.62935662007961,2.58496250072116,0,0,11.3712321283696,0,0,6.04439411935845,9.10590850857116,0,7.53915881110803,12.0549434165733,2,3,1
"PF3D7_1355200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1355300",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"PF3D7_1355500",0,0,0,0,0,0,0,5.8073549220576,0,0,0,0,0,0,7.2667865406949,0,4.70043971814109,0,0,3,0,0
"PF3D7_1355600",0,2.32192809488736,0,1.58496250072116,0,4.32192809488736,0,0,0,0,0,5.8073549220576,0,4.85798099512757,7.2667865406949,0,0,1,7.93663793900257,0,0,4.08746284125034
"PF3D7_1355700",0,1,0,1,0,0,0,0,0,0,0,0,0,3.32192809488736,0,0,0,0,0,0,3.8073549220576,5.24792751344359
"PF3D7_1355800",0,0,0,0,0,0,7.3037807481771,0,0,0,0,0,0,0,10.2131042196419,0,0,0,0,0,0,0
"PF3D7_1355900",0,1.58496250072116,0,4,0,5.58496250072116,0,0,0,0,0,0,0,8.40514146313634,0,0,0,0,0,0,0,0
"PF3D7_1356000",6.4594316186373,0,0,8.08214904135387,0,8.2240016741981,0,0,8.12412131182919,8.467605550083,8.49185309632967,0,7.88874324889826,8.58871463558226,0,0,8.27612440527424,7.64385618977472,0,7.43462822763672,8.72109918870719,0
"PF3D7_1356100",7.16992500144231,0,0,7.4757334309664,0,8.58496250072116,0,0,8.08214904135387,8.67948009950545,8.76487159073609,0,8.87958324961278,9.20945336562895,0,1.58496250072116,9.25029841790633,8.35755200461808,2.58496250072116,6.84549005094437,9.08480838780436,0
"PF3D7_1356200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1356300",0,5.4594316186373,0,0,0,3.16992500144231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1356400",3.32192809488736,0,0,0,0,0,0,0,0,0,0,0,5.24792751344359,5.55458885167764,0,0,0,0,8.34872815423108,0,0,3.32192809488736
"PF3D7_1356500",0,0,0,0,0,0,0,3.16992500144231,0,0,0,0,0,0,1.58496250072116,0,0,4.16992500144231,0,0,0,0
"PF3D7_1356600",5.4594316186373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58496250072116,0,0,2.32192809488736
"PF3D7_1356700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1356800",5.70043971814109,0,1,7.28540221886225,0,7.82654848729092,6.78135971352466,4.08746284125034,7.72109918870718,7.59245703726808,10.0098286173681,0,9.07414146275251,9.1548181090521,0,6.6724253419715,8.0389189892923,7.52356195605701,0,7.04439411935845,8.88569637333939,1.58496250072116
"PF3D7_1356900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1357000",0,0,0,0,8.92777796208234,0,0,0,0,0,0,0,0,9.28540221886225,0,0,0,0,0,0,1,0
"PF3D7_1357100",0,0,1.58496250072116,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1357200",0,0,0,4.70043971814109,0,0,0,0,5.8073549220576,0,0,0,0,0,0,0,0,4.64385618977472,0,0,0,0
"PF3D7_1357300",0,4.75488750216347,0,0,0,0,2.58496250072116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1357400",1.58496250072116,3.4594316186373,0,0,0,2,0,0,5.8073549220576,2,0,5.52356195605701,4.32192809488736,6.4594316186373,9.06069593168755,4.39231742277876,6.6724253419715,4.39231742277876,6.4262647547021,3,3.32192809488736,1
"PF3D7_1357500",4.32192809488736,6.68650052718322,0,0,0,0,7.59245703726808,9.57553924683453,0,4,0,5.97727992349992,0,0,10.2360141919001,7.76818432477693,2.8073549220576,3.4594316186373,2.8073549220576,0,0,9.77313920671969
"PF3D7_1357600",2.8073549220576,0,0,1.58496250072116,0,0,0,0,0,5.24792751344359,0,0,0,5,0,0,0,0,0,0,3.4594316186373,0
"PF3D7_1357700",0,0,0,0,0,4.8073549220576,0,0,0,4.90689059560852,0,8.06069593168755,5.39231742277876,2,0,0,0,0,0,0,0,0
"PF3D7_1357800",0,0,0,0,10.5915223465707,1.58496250072116,0,5.90689059560852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1357900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55458885167764,0,0,0,0,0,3.16992500144231,0
"PF3D7_1358000",2.8073549220576,2.58496250072116,0,2.8073549220576,0,2.32192809488736,0,6.12928301694497,5.78135971352466,3.16992500144231,0,0,5.04439411935845,4.70043971814109,0,0,4.16992500144231,3.32192809488736,0,2.32192809488736,4.08746284125034,0
"PF3D7_1358100",4.52356195605701,6.4757334309664,2.32192809488736,3.4594316186373,4.32192809488736,2.8073549220576,0,0,0,0,0,0,0,0,11.2726297849764,0,0,0,0,1,7.12928301694497,7.08746284125034
"PF3D7_1358200",0,1.58496250072116,0,0,6.62935662007961,0,0,8.00562454919388,0,0,0,0,4,2.58496250072116,0,0,0,0,7.38370429247405,0,1.58496250072116,0
"PF3D7_1358300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.08746284125034
"PF3D7_1358400",0,4.75488750216347,0,3.90689059560852,0,5,1.58496250072116,0,3.32192809488736,0,6.4262647547021,3.8073549220576,0,0,0,0,0,3.32192809488736,0,0,0,0
"PF3D7_1358500",0,0,0,0,5.39231742277876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1358600",8.53138146051631,6.08746284125034,0,10.1395513523988,0,9.37068740680722,7.33091687811462,6.71424551766612,10.3264294871223,10.3320365483617,7.97727992349992,8.35314682549808,10.0126245388651,11.7380922596205,10.6917435191713,8.64385618977473,10.3094763538411,9.82972273508606,8.4594316186373,9.29001884693262,10.9447120610435,7.23840473932508
"PF3D7_1358700",0,3.32192809488736,0,3.8073549220576,0,0,0,0,1,3.90689059560852,0,0,2,0,0,0,0,0,0,0,3.70043971814109,0
"PF3D7_1358800",4.70043971814109,6.78135971352466,9.49585502688717,0,9.4093909361377,5.20945336562895,0,0,6.20945336562895,5.32192809488736,0,7.57742882803575,4.90689059560852,10.298062567719,0,0,1,7.3037807481771,2.32192809488736,0,1,3.4594316186373
"PF3D7_1358900",0,0,7.36632221424582,0,0,3.4594316186373,0,0,0,5.6724253419715,0,0,2.58496250072116,0,0,0,0,0,0,0,0,0
"PF3D7_1359000",0,0,0,0,0,3.58496250072116,4.52356195605701,0,2,6.28540221886225,4.90689059560852,7.12928301694497,4.90689059560852,4.32192809488736,3,0,0,1.58496250072116,0,2.32192809488736,5,0
"PF3D7_1359100",0,0,0,0,0,0,0,0,0,5.85798099512757,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1359200",4.24792751344359,4.16992500144231,0,1,0,4.32192809488736,2.58496250072116,6.52356195605701,5.32192809488736,5.95419631038687,7.35755200461808,8.7515440590891,0,6.32192809488736,0,3.4594316186373,3.4594316186373,1.58496250072116,7.4093909361377,4.16992500144231,0,4.75488750216347
"PF3D7_1359300",0,4,0,3,6.08746284125034,0,1.58496250072116,7.28540221886225,1,0,0,8.98299357469431,2,0,0,0,0,1,7.25738784269265,0,0,2
"PF3D7_1359400",0,1,3.16992500144231,4.95419631038687,0,7.08746284125034,0,9.8703647195834,6.7279204545632,0,0,1.58496250072116,0,3.90689059560852,2,10.1799090900149,1.58496250072116,3.16992500144231,0,0,0,0
"PF3D7_1359500",1,0,0,3.4594316186373,0,0,0,0,0,2,0,0,0,6.10852445677817,0,0,1,0,0,0,0,0
"PF3D7_1359600",4.24792751344359,4.95419631038687,0,5.49185309632967,0,5.93073733756289,0,0,4.64385618977472,5.7279204545632,0,7.38370429247405,5.75488750216347,8.2807707701306,0,0,6.20945336562895,0,0,4.95419631038687,6.6724253419715,0
"PF3D7_1359700",3.32192809488736,0,0,3.58496250072116,0,4,0,0,4.90689059560852,6.22881869049588,5,0,6.06608919045777,4.58496250072116,0,0,3.8073549220576,5.24792751344359,0,5.20945336562895,5.90689059560852,0
"PF3D7_1359800",0,0,0,0,0,0,0,0,0,0,0,0,0,4.39231742277876,0,0,0,0,0,0,0,0
"PF3D7_1359900",3.32192809488736,4.58496250072116,0,2.8073549220576,0,4.08746284125034,3.90689059560852,7.83920378809694,5.12928301694497,7.17990909001493,8.27146302790437,0,4.8073549220576,7.4178525148859,3.32192809488736,6.6724253419715,6.44294349584873,7.10852445677817,8.91587937883577,2,7.02236781302845,2.32192809488736
"PF3D7_1360000",0,0,0,6.68650052718322,0,5,0,0,6.37503943134692,7.65105169117893,0,0,0,7.98299357469431,11.2258099406235,0,3.58496250072116,0,0,0,0,0
"PF3D7_1360100",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.16992500144231,0
"PF3D7_1360200",0,0,0,5.8073549220576,7.45121111183233,0,0,0,1,5.28540221886225,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1360300",0,0,0,1,0,1,0,0,3.16992500144231,3.8073549220576,2.58496250072116,0,4.52356195605701,4,0,0,1.58496250072116,2.32192809488736,0,0,4.4594316186373,0
"PF3D7_1360400",0,0,0,0,0,0,0,0,3.90689059560852,0,0,0,0,0,0,8.93073733756289,0,0,0,1.58496250072116,5.88264304936184,0
"PF3D7_1360500",2.8073549220576,2.32192809488736,0,3.32192809488736,0,4.90689059560852,0,2.32192809488736,4.75488750216347,1,0,4.58496250072116,3,4,9.47167521439204,1,2.8073549220576,3.70043971814109,5.55458885167764,6.52356195605701,2.58496250072116,7.76155123244448
"PF3D7_1360700",4.24792751344359,7.62205181945638,0,0,0,0,6.94251450533924,0,0,0,0,2.32192809488736,0,0,0,0,0,3.70043971814109,8.18982455888002,0,0,0
"PF3D7_1360800",0,0,5.20945336562895,5.24792751344359,0,4.24792751344359,0,0,2,4.75488750216347,0,0,6.98868468677217,4.70043971814109,0,0,0,4.4594316186373,0,1,0,0
"PF3D7_1360900.1",0,3,0,0,0,1.58496250072116,0,1.58496250072116,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0,0
"PF3D7_1361000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8572034715082,0,0,0,0,0,0,0
"PF3D7_1361100",0,0,0,0,0,0,0,9.18982455888002,0,0,0,0,0,9.58496250072116,0,0,0,0,0,0,0,0
"PF3D7_1361200",1,0,4.32192809488736,5.16992500144231,6.2667865406949,2,0,5.4262647547021,6.74146698640115,0,0,8.75822321472672,4.95419631038687,6.4262647547021,4.4594316186373,9.38154295118458,0,5.61470984411521,0,4.64385618977472,0,4.24792751344359
"PF3D7_1361300",6.35755200461808,0,0,8.53915881110803,0,6.5077946401987,0,0,8.79116288855502,7.91288933622996,10.1836353814732,2,6.53915881110803,8.97727992349992,0,0,4.4594316186373,7.13955135239879,0,1.58496250072116,7.82017896241519,0
"PF3D7_1361400",3.32192809488736,0,0,5.4594316186373,0,3,0,0,4.58496250072116,3,1.58496250072116,4.95419631038687,2.8073549220576,4.16992500144231,0,0,2,3.58496250072116,6.49185309632967,1.58496250072116,4.85798099512757,6.76818432477693
"PF3D7_1361500.1",0,0,0,0,0,0,0,0,0,3.32192809488736,0,0,0,0,1,1,0,0,2,0,0,0
"PF3D7_1361500.2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1361600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1361700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"PF3D7_1361800",8.57742882803575,0,0,7.17990909001493,0,8.00562454919388,0,0,7.76818432477693,9.1006623390052,0,0,8.93369065495223,8.82654848729091,0,0,8.47167521439204,6.71424551766612,0,7.22881869049588,9.74819284958946,1
"PF3D7_1361900",0,3.70043971814109,0,0,0,0,7.56985560833095,0,0,0,0,9.62570884306447,0,0,11.7817695118631,6.8073549220576,0,0,0,0,0,4
"PF3D7_1362000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1362100",2.32192809488736,0,0,0,0,3.32192809488736,0,0,5.55458885167764,3.16992500144231,0,0,3.32192809488736,10.6555307231556,0,0,0,6.55458885167764,0,7.61470984411521,6.61470984411521,0
"PF3D7_1362200",0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,4.16992500144231,0,9.37068740680722,0,0,0,0,0,0,1.58496250072116
"PF3D7_1362300",0,0,0,0,0,2.58496250072116,0,0,0,3.8073549220576,0,0,0,0,0,0,0,0,5.83289001416474,0,2.58496250072116,0
"PF3D7_1362400",4.08746284125034,1.58496250072116,0,5.04439411935845,0,6.02236781302845,4.95419631038687,0,7.15987133677839,4.75488750216347,4,0,6.93073733756289,4.4594316186373,0,0,7.94251450533924,6.04439411935845,5.08746284125034,0,7.4262647547021,5.20945336562895
"PF3D7_1362500",1,1,0,1.58496250072116,0,1,0,0,0,2.58496250072116,2.8073549220576,0,2,5.49185309632967,0,0,2,4,1,2.58496250072116,1.58496250072116,2
"PF3D7_1362600",7.84549005094437,0,0,10.0525680508042,0,9.27612440527424,0,0,9.91438513215544,9.33091687811462,11.9072662485311,0,9.74651432113846,11.2667865406949,0,0,9.78299820892041,8.83289001416474,0,10.1421070573025,9.30606168942834,0
"PF3D7_1362700",0,6.08746284125034,0,6.97727992349992,0,5.08746284125034,9.17492568250068,5.20945336562895,5.95419631038687,0,0,7.44294349584873,1.58496250072116,8.2045711442492,3.4594316186373,1,0,3.70043971814109,4.8073549220576,2.58496250072116,5.08746284125034,8.44708322620965
"PF3D7_1362800",0,0,0,1,0,0,9.04712391211403,0,5.12928301694497,5.20945336562895,0,3.70043971814109,1.58496250072116,0,0,1.58496250072116,0,4.16992500144231,1,0,5.16992500144231,6.61470984411521
"PF3D7_1362900",6.83289001416474,0,5.32192809488736,8.14974711950468,0,8.18982455888002,0,0,9.00842862207058,7.86418614465428,10.7598881832218,0,9.10328780841202,10.3542493819452,3.58496250072116,0,8.70390357344466,6.24792751344359,0,5.52356195605701,8.98299357469431,0
"PF3D7_1363000",0,0,0,2.32192809488736,1.58496250072116,2.58496250072116,0,0,1,0,2.32192809488736,0,0,2.8073549220576,1.58496250072116,1,1,1,1.58496250072116,0,0,1.58496250072116
"PF3D7_1363100",0,1,0,1,0,0,0,0,2.58496250072116,0,0,0,6.12928301694497,0,0,7.09803208296053,0,1.58496250072116,1,0,3.8073549220576,0
"PF3D7_1363200",0,0,0,0,0,0,0,0,0,0,0,4.8073549220576,0,0,0,0,0,0,0,0,1,0
"PF3D7_1363300",1.58496250072116,5.49185309632967,0,0,0,0,0,0,4.70043971814109,0,0,7.90086680798075,0,0,0,0,0,0,0,0,0,0
"PF3D7_1363400",2.58496250072116,0,0,0,0,0,0,0,0,4.95419631038687,0,7.33985000288462,1.58496250072116,0,6.22881869049588,0,0,3.16992500144231,0,1,0,0
"PF3D7_1363500",0,0,0,0,0,2.32192809488736,0,0,0,3.16992500144231,0,0,0,0,0,0,4.90689059560852,0,6.4757334309664,5,5.64385618977472,0
"PF3D7_1363600",0,0,0,0,0,0,0,0,5.61470984411521,1,0,7.34872815423108,0,0,0,5.52356195605701,0,0,7.75488750216347,0,0,0
"PF3D7_1363700",0,0,0,0,0,2.8073549220576,0,0,5.4594316186373,0,0,0,3.58496250072116,0,0,0,0,2.32192809488736,0,0,0,0
"PF3D7_1363800",2.32192809488736,0,0,0,0,1,0,0,6.22881869049588,0,0,6.61470984411521,0,0,6.44294349584873,0,0,0,5.70043971814109,1,5.08746284125034,0
"PF3D7_1364000",0,2.58496250072116,0,0,0,1.58496250072116,0,0,2,0,0,0,0,0,3,2.8073549220576,4.64385618977472,0,4.24792751344359,0,0,0
"PF3D7_1364100",4.4594316186373,0,0,7.23840473932508,0,5.12928301694497,0,0,5.83289001416474,6.24792751344359,0,0,0,7.13955135239879,0,0,3.4594316186373,0,0,4.52356195605701,1,0
"PF3D7_1364200",0,0,0,0,1,0,0,0,0,4.4594316186373,0,0,3.8073549220576,0,0,0,0,6.10852445677817,0,0,0,0
"PF3D7_1364300",0,4.52356195605701,5.8073549220576,2.32192809488736,6.96578428466209,1,0,2.58496250072116,0,1,0,0,3.90689059560852,2.58496250072116,6.02236781302845,2.58496250072116,0,1.58496250072116,4.39231742277876,0,1.58496250072116,1
"PF3D7_1364400",0,6.22881869049588,2,2.8073549220576,7.15987133677839,2,0,4.08746284125034,0,5.58496250072116,0,2,1,0,0,1,4.16992500144231,1.58496250072116,0,0,6.14974711950468,0
"PF3D7_1364500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8073549220576,0
"PF3D7_1364600",0,0,0,6.32192809488736,0,0,0,0,6.3037807481771,0,0,0,1,6.08746284125034,0,0,0,2.32192809488736,0,5.64385618977472,0,0
"PF3D7_1364800",0,0,0,0,0,4.4594316186373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1364900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1365000",0,0,0,1,1,2.32192809488736,0,0,0,0,0,0,0,2.58496250072116,0,0,4,2,0,1.58496250072116,4.4594316186373,1
"PF3D7_1365100",0,0,0,0,0,0,0,0,0,0,0,0,4.16992500144231,0,0,0,2.8073549220576,1,0,0,0,0
"PF3D7_1365200",0,0,0,0,0,0,0,0,0,0,0,0,0,4.52356195605701,0,0,0,0,0,0,6.75488750216347,0
"PF3D7_1365300",2,0,0,0,0,0,0,0,0,0,0,6.04439411935845,0,0,0,2.32192809488736,0,4.64385618977472,0,0,0,1
"PF3D7_1365400",0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0,0,0,0,0,0,0,0
"PF3D7_1365500",4.52356195605701,0,0,5.90689059560852,0,4.32192809488736,0,0,6.62935662007961,6.58496250072116,0,0,0,0,0,0,1,3.16992500144231,0,0,0,0
"PF3D7_1365600",4.70043971814109,0,0,0,1,2.32192809488736,8.08746284125034,0,0,0,0,0,1,0,0,1,2.32192809488736,0,0,0,0,0
"PF3D7_1365700",0,0,0,6.06608919045777,0,1,1,0,0,0,0,0,0,0,2.8073549220576,0,0,0,0,0,0,0
"PF3D7_1365800",0,0,0,0,0,1,7.40087943628218,0,0,3.4594316186373,0,5.97727992349992,0,3.8073549220576,5.28540221886225,0,0,4.85798099512757,0,0,3.4594316186373,0
"PF3D7_1365900",0,4.08746284125034,8.85798099512757,4.75488750216347,0,0,0,8.5352753766208,6.44294349584873,1.58496250072116,0,7.12928301694497,0,7.76818432477693,3.4594316186373,6.70043971814109,0,0,9.16992500144231,0,6.56985560833095,4
"PF3D7_1366000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1366100",0,0,0,0,0,0,0,0,3.32192809488736,0,0,0,0,2.8073549220576,0,0,0,0,5.64385618977472,0,0,0
"PF3D7_1366200",0,0,0,3.8073549220576,0,0,0,7.53138146051631,0,0,0,0,1,5.61470984411521,0,0,0,0,0,0,0,0
"PF3D7_1366300",2.32192809488736,0,0,4.64385618977472,6.55458885167764,6.52356195605701,0,5.08746284125034,4.85798099512757,2,0,6.4093909361377,5.39231742277876,4.52356195605701,1,1,6.5077946401987,1,6.70043971814109,0,1,2.58496250072116
"PF3D7_1366400",3.58496250072116,0,0,4.08746284125034,0,2.32192809488736,5.32192809488736,0,4.52356195605701,6.97727992349992,0,0,3.70043971814109,7.59245703726808,4.75488750216347,0,5.4262647547021,3.4594316186373,0,3.70043971814109,3.32192809488736,1.58496250072116
"PF3D7_1366500",0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,1,2
"PF3D7_1366600",0,1.58496250072116,0,5.04439411935845,1,3,0,0,0,2.8073549220576,3.4594316186373,0,0,5.4594316186373,0,0,5.4262647547021,0,0,0,1,7.98299357469431
"PF3D7_1366700",0,2,0,0,0,0,0,0,2.8073549220576,0,0,0,4.58496250072116,3,2,0,0,0,0,0,0,0
"PF3D7_1366800",0,0,0,1.58496250072116,0,0,0,0,0,1,0,0,1.58496250072116,0,0,0,0,0,0,1,0,0
"PF3D7_1366900",0,5,1,0,1,6.06608919045777,7.8703647195834,6.74146698640115,0,4.64385618977472,0,4.58496250072116,6.22881869049588,4,8.85798099512757,0,4.70043971814109,0,0,0,0,6.28540221886225
"PF3D7_1367000",0,0,0,0,0,0,0,0,5.6724253419715,0,0,0,0,0,0,0,4.08746284125034,0,0,0,0,0
"PF3D7_1367100",0,0,0,0,0,0,1,0,0,0,0,0,0,3,5.95419631038687,0,0,1.58496250072116,8.77478705960117,0,0,1.58496250072116
"PF3D7_1367200",0,3.4594316186373,0,0,0,0,0,7.13955135239879,0,4.75488750216347,0,7.98868468677217,0,0,2,7.55458885167764,2.58496250072116,0,7.19967234483636,0,0,6.90689059560852
"PF3D7_1367300",2.32192809488736,3,0,0,0,0,0,5.12928301694497,0,0,0,0,0,0,0,2.58496250072116,0,0,4.85798099512757,0,0,1
"PF3D7_1367400",5.8073549220576,0,7.11894107272351,1,0,3.32192809488736,3.32192809488736,0,0,0,0,0,2.8073549220576,5,0,0,0,1.58496250072116,0,0,0,0
"PF3D7_1367500",5.28540221886225,0,0,5.88264304936184,0,5.55458885167764,0,0,4.85798099512757,7.65821148275179,0,0,5.28540221886225,9.14465824283188,0,0,7.2667865406949,7.56224242422107,0,0,4.85798099512757,0
"PF3D7_1367600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58496250072116,0
"PF3D7_1367700",1.58496250072116,0,0,0,5.95419631038687,0,0,0,0,0,3.32192809488736,0,3.32192809488736,0,0,0,0,2.58496250072116,0,5.52356195605701,0,0
"PF3D7_1367800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1367900",0,0,0,2.58496250072116,0,3.4594316186373,0,0,0,0,0,0,0,3.4594316186373,0,0,0,0,0,0,5.35755200461808,0
"PF3D7_1368000",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1368100",0,0,0,0,4.64385618977472,3.70043971814109,0,0,2.8073549220576,0,0,0,7.21916852046216,0,0,0,0,0,0,0,0,1
"PF3D7_1368200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70043971814109,0,0,0
"PF3D7_1368300",0,0,0,0,0,3.4594316186373,0,1,2.8073549220576,0,0,0,4.52356195605701,3.90689059560852,0,3.32192809488736,5,0,0,4,4.52356195605701,0
"PF3D7_1368400",0,0,0,7.02236781302845,0,1,0,0,5.4594316186373,1,0,0,5.4262647547021,6.16992500144231,0,0,0,0,0,1,5.85798099512757,0
"PF3D7_1368500",0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,1,3.70043971814109,0,0,0,2.32192809488736,0,0,0,0
"PF3D7_1368600",1,0,0,0,0,0,0,0,0,3.4594316186373,0,0,5.16992500144231,3.16992500144231,0,0,0,4.32192809488736,0,0,3,0
"PF3D7_1368700",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8.4797802640291,1.58496250072116,0,0,0,2,4.16992500144231
"PF3D7_1368800",0,3,0,3,0,3.90689059560852,0,8.98584193700334,2.58496250072116,5.28540221886225,0,0,0,0,0,7.38370429247405,0,5.16992500144231,0,0,0,0
"PF3D7_1368900",0,0,0,0,0,4.39231742277876,0,0,3.32192809488736,0,0,0,0,0,0,0,0,3.58496250072116,0,0,1,0
"PF3D7_1369000",0,0,0,0,0,0,0,5.28540221886225,0,0,0,4,0,1.58496250072116,0,0,0,0,6.08746284125034,0,0,0
"PF3D7_1369100",0,0,0,2,0,0,4.64385618977472,0,0,4.64385618977472,0,0,0,3.58496250072116,0,0,6.55458885167764,2,2.32192809488736,0,4,0
"PF3D7_1369200",5.6724253419715,0,1.58496250072116,3.70043971814109,0,5.75488750216347,1,1.58496250072116,5.58496250072116,3.70043971814109,2,5.61470984411521,6.2667865406949,4.39231742277876,1.58496250072116,0,6.49185309632967,6.4757334309664,1,6.75488750216347,4.08746284125034,1
"PF3D7_1369300",4.52356195605701,0,0,2.8073549220576,0,5.24792751344359,0,0,0,6.24792751344359,0,0,6.32192809488736,3.16992500144231,0,0,5.95419631038687,4.52356195605701,0,1.58496250072116,4.4594316186373,0
"PF3D7_1369400",0,0,0,2.58496250072116,0,1,0,0,0,6.22881869049588,0,0,0,0,0,0,0,2,0,0,4.8073549220576,0
"PF3D7_1369500",0,0,2.32192809488736,0,0,0,0,0,0,0,0,7.48381577726426,0,0,0,0,0,0,0,0,0,0
"PF3D7_1369600",0,0,0,4.58496250072116,0,0,6.98868468677217,0,4.24792751344359,0,0,0,0,0,0,0,3.32192809488736,0,0,0,3,8.02790599656988
"PF3D7_1369700",0,0,0,0,0,0,0,0,0,0,0,2.32192809488736,0,0,0,0,0,0,0,0,0,0
"PF3D7_1370300",0,0,9.56795607541547,0,0,4.39231742277876,0,0,0,0,0,0,0,0,0,0,1,3.16992500144231,0,0,3.58496250072116,0
"PF3D7_1371500",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1371700",0,0,0,0,0,0,4.90689059560852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1371800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1371900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1372000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1372100",2,3.32192809488736,0,0,0,0,0,0,3.90689059560852,0,0,7.36632221424582,0,0,4.70043971814109,4.64385618977472,0,3.8073549220576,0,0,3.70043971814109,0
"PF3D7_1372200",0,0,5.93073733756289,0,11.3230547603416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1372300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1372400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1372600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1372700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"PF3D7_1372800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1373000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1373100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1373200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1373300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PF3D7_1373400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
